54,IA 60 SB Driving Pavement,T100,32,R41W,Sibley,RSYI4,43.4335,-95.7149,1574,OSCEOLA,IA 60,,553810,Ashton,3,72,2,-06:00,20
55,IA 2 WB Driving Deck,T68N,23,R34W,Bedford,RBFI4,40.6773,-94.7808,1100,TAYLOR,IA 2 ,,554605,Clarinda,4,87,0,-06:00,10
55,IA 2 WB Driving Pavement,T68N,23,R34W,Bedford,RBFI4,40.6773,-94.7808,1100,TAYLOR,IA 2 ,,554605,Clarinda,4,87,1,-06:00,20
56,IA 137 EB Driving Pavement,T73N,12,R16W,Eddyville,RDYI4,41.1465,-92.6436,799,MONROE,IA 137,,555690,Ottumwa,5,68,0,-06:00,20
56,IA 137 WB Deck,T73N,12,R16W,Eddyville,RDYI4,41.1465,-92.6436,799,MONROE,IA 137,,555690,Ottumwa,5,68,1,-06:00,199
57,US 30 WB Driving Deck,T83N,25,R13W,Tama,RTMI4,41.9649,-92.2983,822,TAMA,US 30,,551605,Tama,1,86,0,-06:00,10
57,US 30 WB Driving Pavement,T83N,25,R13W,Tama,RTMI4,41.9649,-92.2983,822,TAMA,US 30,,551605,Tama,1,86,1,-06:00,20
58,US 218 SB Driving Lane,T93N,30,R14W,Plainfield,RPFI4,42.8332,-92.5371,965,BREMER,US 218,,552809,Waverly,2,9,0,-06:00,20
58,US 218 SB Passing Lane,T93N,30,R14W,Plainfield,RPFI4,42.8332,-92.5371,965,BREMER,US 218,,552809,Waverly,2,9,1,-06:00,21
59,US 218 NB Passing Lane,T68N,30,R10W,Cantril,RCLI4,40.6578,-92.062,693,VAN BUREN,US 218,,555826,Bloomfield,5,89,0,-06:00,21
59,US 218 NB Driving Lane,T68N,30,R10W,Cantril,RCLI4,40.6578,-92.062,693,VAN BUREN,US 218,,555826,Bloomfield,5,89,1,-06:00,20
60,US 59 NB Driving Pavement,T82N,13,R39W,Denison,RDNI4,41.9157,-95.3439,1400,CRAWFORD,US 59,95,553612,Denison,3,24,0,-06:00,20
60,US 59 SB Driving Deck,T82N,13,R39W,Denison,RDNI4,41.9157,-95.3439,1400,CRAWFORD,US 59,95,553612,Denison,3,24,1,-06:00,10
61,I-74 NB Driving Deck,T78N,33,R04E,Quad Cities,RQCI4,41.5171,-90.5131,580,SCOTT,I-74,,556812,Davenport,6,82,0,-06:00,199
61,I-74 NB Driving Pavement,T78N,33,R04E,Quad Cities,RQCI4,41.5171,-90.5131,580,SCOTT,I-74,,556812,Davenport,6,82,1,-06:00,299
62,US 75 SB Driving Pavement,T89N,1,R47W,Sioux City,RSMI4,42.54972,-96.347864,1138,WOODBURY,US 75,,553603,Sioux City Leeds,3,97,0,-06:00,299
63,US-20 WB Bridge Deck,T88N,10,R33W,Rockwell City,RRWI4,42.4501,-94.67,1286,CALHOUN,US 20,,553606,Rockwell City,3,13,0,-06:00,10
63,US-20 WB Departure Pavement,T88N,10,R33W,Rockwell City,RRWI4,42.4501,-94.67,1286,CALHOUN,US 20,,553606,Rockwell City,3,13,1,-06:00,20
64,IA 9 EB Bridge Deck,T99N,13,R34W,Estherville,RETI4,43.3993,-94.7973,1283,EMMETT,IA 9,,552656,Swea City,2,32,0,-06:00,10
64,IA 9 WB Departure Pavement,T99N,13,R34W,Estherville,RETI4,43.3993,-94.7973,1283,EMMETT,IA 9,,552656,Swea City,2,32,1,-06:00,20
65,I-80 EB Approach Driving Lane,T75N,33,R43W,Council Bluffs DMS,RCMI4,41.2605,-95.8031,1036,POTTAWATTAMIE,I-80,,554803,Council Bluffs North,4,78,0,-06:00,20
65,I-80 EB Bridge Deck,T75N,33,R43W,Council Bluffs DMS,RCMI4,41.2605,-95.8031,1036,POTTAWATTAMIE,I-80,,554803,Council Bluffs North,4,78,1,-06:00,10
66,I-35 SB Driving Lane,T81N,31,R23W,VSL Elkhart Sidemount,,41.778,-93.571,,POLK,I-35,,551807,Des Moines North Gar,1,77,0,-06:00,299
66,I-35 NB Drivng Lane,T81N,31,R23W,VSL Elkhart Sidemount,,41.778,-93.571,,POLK,I-35,,551807,Des Moines North Gar,1,77,1,-06:00,299
67,I-35 SB Driving Lane,T81N,30,R23W,VSL mm97 Beacon,,41.8059,-93.5706,,POLK,I-35,,551602,Ames Garage,1,77,0,-06:00,299
67,I-35 NB Driving Lane,T81N,30,R23W,VSL mm97 Beacon,,41.8059,-93.5706,,POLK,I-35,,551602,Ames Garage,1,77,1,-06:00,299
68,I-35 SB Driving Lane,T82N,31,R23W,VSL mm101,,41.8633,-93.5714,,POLK,I-35,,551602,Ames Garage,1,77,0,-06:00,299
68,I-35 NB Driving Lane,T82N,31,R23W,VSL mm101,,41.8633,-93.5714,,POLK,I-35,,551602,Ames Garage,1,77,1,-06:00,299
